timestamp,description,pid,name,cpu_percent,memory_mb,memory_percent,disk_read_kb,disk_write_kb
2025-09-15 17:04:18.690345,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:18.690345,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,20.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:19.091441,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:19.091441,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:19.492583,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:19.492583,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:19.893710,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:19.893710,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:20.294788,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:20.294788,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:20.695882,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:20.695882,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:21.097064,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:21.097064,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:21.498243,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:21.498243,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:21.899474,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:21.899474,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:22.300590,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:22.300590,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:22.701861,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:22.701861,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:23.102955,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:23.102955,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:23.504006,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:23.504006,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:23.905114,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:23.905114,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:24.306310,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:24.306310,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:24.707470,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:24.707470,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:25.108641,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:25.108641,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,20.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:25.509812,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:25.509812,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:25.911039,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:25.911039,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:26.312200,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:26.312200,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:26.713302,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:26.713302,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:27.114399,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:27.114399,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:27.515703,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:27.515703,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:27.916774,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:27.916774,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:28.317869,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:28.317869,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:28.719116,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:28.719116,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:29.120350,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:29.120350,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:29.521486,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:29.521486,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:29.922814,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:29.922814,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:30.323864,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,5.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:30.323864,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:30.725131,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:30.725131,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:31.126276,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:31.126276,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:31.527442,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:31.527442,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:31.928711,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:31.928711,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:32.329806,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:32.329806,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:32.730936,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:32.730936,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,20.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:33.132074,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:33.132074,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:33.533239,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:33.533239,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:33.934274,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:33.934274,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:34.335482,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:34.335482,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:34.736734,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:34.736734,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:35.137875,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:35.137875,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:35.538941,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:35.538941,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:35.940064,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:35.940064,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:36.341090,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:36.341090,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,20.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:36.742336,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:36.742336,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:37.143609,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:37.143609,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:37.544789,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:37.544789,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:37.946173,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:37.946173,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,20.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:38.347486,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:38.347486,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:38.748691,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:38.748691,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:39.149775,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:39.149775,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:39.550867,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:39.550867,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:39.952033,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:39.952033,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:40.353113,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:40.353113,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:40.754134,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:40.754134,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:41.155239,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:41.155239,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:41.556511,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:41.556511,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:41.957600,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:41.957600,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.3,0.1,50.9,0.0
2025-09-15 17:04:42.358668,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:42.358668,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:42.759840,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:42.759840,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:43.161008,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:43.161008,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:43.562183,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:43.562183,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:43.963299,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:43.963299,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:44.364511,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:44.364511,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,20.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:44.765683,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:44.765683,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:45.166757,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:45.166757,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:45.567910,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:45.567910,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:45.968929,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:45.968929,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:46.370037,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:46.370037,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:46.771194,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:46.771194,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:47.172322,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:47.172322,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:47.573427,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:47.573427,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,20.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:47.974521,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:47.974521,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:48.375717,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:48.375717,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:48.776829,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:48.776829,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:49.177900,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:49.177900,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:49.578983,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:49.578983,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:49.980061,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:49.980061,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:50.381277,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:50.381277,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,20.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:50.782709,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:50.782709,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:51.183820,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:51.183820,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:51.584986,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:51.584986,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:51.986100,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:51.986100,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:52.387329,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:52.387329,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:52.788539,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:52.788539,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:53.189629,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:53.189629,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,10.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:53.590662,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:53.590662,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
2025-09-15 17:04:53.991812,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,607234,nvidia-smi,0.0,19.2,0.0,145.2,0.0
2025-09-15 17:04:53.991812,--throughput 4000 --allocate-size 2048 --free-ratio 1.0,1258836,gpu-memleak-trace,15.0,88.6,0.1,50.9,0.0
